Method,Return,Seed,Step,Task
ReLU,3.0,5,41006,Pixelcopter-PLE-v0
ReLU,6.0,5,41082,Pixelcopter-PLE-v0
ReLU,40.0,5,41352,Pixelcopter-PLE-v0
ReLU,45.0,5,41644,Pixelcopter-PLE-v0
ReLU,52.0,5,41981,Pixelcopter-PLE-v0
ReLU,2.0,5,42031,Pixelcopter-PLE-v0
ReLU,46.0,5,42329,Pixelcopter-PLE-v0
ReLU,17.0,5,42467,Pixelcopter-PLE-v0
ReLU,6.0,5,42538,Pixelcopter-PLE-v0
ReLU,51.0,5,42868,Pixelcopter-PLE-v0
ReLU,8.0,5,42949,Pixelcopter-PLE-v0
ReLU,53.0,5,43289,Pixelcopter-PLE-v0
ReLU,27.0,5,43480,Pixelcopter-PLE-v0
ReLU,53.0,5,43820,Pixelcopter-PLE-v0
ReLU,2.0,5,43871,Pixelcopter-PLE-v0
ReLU,40.0,5,44137,Pixelcopter-PLE-v0
ReLU,11.0,5,44237,Pixelcopter-PLE-v0
ReLU,68.0,5,44659,Pixelcopter-PLE-v0
ReLU,41.0,5,44937,Pixelcopter-PLE-v0
ReLU,31.0,5,45155,Pixelcopter-PLE-v0
ReLU,14.0,5,45273,Pixelcopter-PLE-v0
ReLU,26.0,5,45458,Pixelcopter-PLE-v0
ReLU,6.0,5,45526,Pixelcopter-PLE-v0
ReLU,16.0,5,45660,Pixelcopter-PLE-v0
ReLU,16.0,5,45791,Pixelcopter-PLE-v0
ReLU,33.0,5,46014,Pixelcopter-PLE-v0
ReLU,0.0,5,46051,Pixelcopter-PLE-v0
ReLU,7.0,5,46128,Pixelcopter-PLE-v0
ReLU,2.0,5,46176,Pixelcopter-PLE-v0
ReLU,69.0,5,46604,Pixelcopter-PLE-v0
ReLU,69.0,5,47034,Pixelcopter-PLE-v0
ReLU,9.0,5,47119,Pixelcopter-PLE-v0
ReLU,8.0,5,47200,Pixelcopter-PLE-v0
ReLU,20.0,5,47351,Pixelcopter-PLE-v0
ReLU,5.0,5,47412,Pixelcopter-PLE-v0
ReLU,32.0,5,47635,Pixelcopter-PLE-v0
ReLU,36.0,5,47878,Pixelcopter-PLE-v0
ReLU,18.0,5,48019,Pixelcopter-PLE-v0
ReLU,15.0,5,48143,Pixelcopter-PLE-v0
ReLU,13.0,5,48256,Pixelcopter-PLE-v0
ReLU,23.0,5,48416,Pixelcopter-PLE-v0
ReLU,53.0,5,48756,Pixelcopter-PLE-v0
ReLU,28.0,5,48957,Pixelcopter-PLE-v0
ReLU,-2.0,5,48982,Pixelcopter-PLE-v0
ReLU,63.0,5,49379,Pixelcopter-PLE-v0
ReLU,3.0,5,49431,Pixelcopter-PLE-v0
ReLU,3.0,5,49487,Pixelcopter-PLE-v0
ReLU,39.0,5,49752,Pixelcopter-PLE-v0
ReLU,0.0,5,49789,Pixelcopter-PLE-v0
ReLU,2.0,5,49836,Pixelcopter-PLE-v0
ReLU,17.0,5,49971,Pixelcopter-PLE-v0
ReLU,35.0,5,50208,Pixelcopter-PLE-v0
ReLU,31.0,5,50428,Pixelcopter-PLE-v0
ReLU,16.0,5,50557,Pixelcopter-PLE-v0
ReLU,17.0,5,50688,Pixelcopter-PLE-v0
ReLU,1.0,5,50731,Pixelcopter-PLE-v0
ReLU,27.0,5,50924,Pixelcopter-PLE-v0
ReLU,5.0,5,50992,Pixelcopter-PLE-v0
ReLU,18.0,5,51135,Pixelcopter-PLE-v0
ReLU,25.0,5,51319,Pixelcopter-PLE-v0
ReLU,-1.0,5,51350,Pixelcopter-PLE-v0
ReLU,35.0,5,51587,Pixelcopter-PLE-v0
ReLU,14.0,5,51704,Pixelcopter-PLE-v0
ReLU,6.0,5,51779,Pixelcopter-PLE-v0
ReLU,54.0,5,52119,Pixelcopter-PLE-v0
ReLU,12.0,5,52225,Pixelcopter-PLE-v0
ReLU,54.0,5,52572,Pixelcopter-PLE-v0
ReLU,23.0,5,52743,Pixelcopter-PLE-v0
ReLU,31.0,5,52959,Pixelcopter-PLE-v0
ReLU,20.0,5,53109,Pixelcopter-PLE-v0
ReLU,3.0,5,53165,Pixelcopter-PLE-v0
ReLU,6.0,5,53241,Pixelcopter-PLE-v0
ReLU,3.0,5,53295,Pixelcopter-PLE-v0
ReLU,0.0,5,53332,Pixelcopter-PLE-v0
ReLU,-2.0,5,53357,Pixelcopter-PLE-v0
ReLU,4.0,5,53421,Pixelcopter-PLE-v0
ReLU,41.0,5,53693,Pixelcopter-PLE-v0
ReLU,3.0,5,53745,Pixelcopter-PLE-v0
ReLU,0.0,5,53782,Pixelcopter-PLE-v0
ReLU,42.0,5,54054,Pixelcopter-PLE-v0
ReLU,6.0,5,54126,Pixelcopter-PLE-v0
ReLU,4.0,5,54191,Pixelcopter-PLE-v0
ReLU,19.0,5,54338,Pixelcopter-PLE-v0
ReLU,1.0,5,54384,Pixelcopter-PLE-v0
ReLU,2.0,5,54434,Pixelcopter-PLE-v0
ReLU,0.0,5,54471,Pixelcopter-PLE-v0
ReLU,-2.0,5,54496,Pixelcopter-PLE-v0
ReLU,15.0,5,54624,Pixelcopter-PLE-v0
ReLU,77.0,5,55096,Pixelcopter-PLE-v0
ReLU,16.0,5,55229,Pixelcopter-PLE-v0
ReLU,57.0,5,55588,Pixelcopter-PLE-v0
ReLU,57.0,5,55947,Pixelcopter-PLE-v0
ReLU,24.0,5,56125,Pixelcopter-PLE-v0
ReLU,7.0,5,56206,Pixelcopter-PLE-v0
ReLU,53.0,5,56546,Pixelcopter-PLE-v0
ReLU,26.0,5,56727,Pixelcopter-PLE-v0
ReLU,7.0,5,56801,Pixelcopter-PLE-v0
ReLU,6.0,5,56868,Pixelcopter-PLE-v0
ReLU,36.0,5,57119,Pixelcopter-PLE-v0
ReLU,7.0,5,57199,Pixelcopter-PLE-v0
ReLU,86.0,5,57699,Pixelcopter-PLE-v0
ReLU,15.0,5,57824,Pixelcopter-PLE-v0
ReLU,13.0,5,57937,Pixelcopter-PLE-v0
ReLU,14.0,5,58054,Pixelcopter-PLE-v0
ReLU,71.0,5,58502,Pixelcopter-PLE-v0
ReLU,19.0,5,58655,Pixelcopter-PLE-v0
ReLU,39.0,5,58920,Pixelcopter-PLE-v0
ReLU,6.0,5,58995,Pixelcopter-PLE-v0
ReLU,19.0,5,59148,Pixelcopter-PLE-v0
ReLU,16.0,5,59274,Pixelcopter-PLE-v0
ReLU,5.0,5,59342,Pixelcopter-PLE-v0
ReLU,16.0,5,59474,Pixelcopter-PLE-v0
ReLU,-1.0,5,59505,Pixelcopter-PLE-v0
ReLU,26.0,5,59691,Pixelcopter-PLE-v0
ReLU,27.0,5,59881,Pixelcopter-PLE-v0
ReLU,86.0,5,60381,Pixelcopter-PLE-v0
ReLU,4.0,5,60446,Pixelcopter-PLE-v0
ReLU,69.0,5,60882,Pixelcopter-PLE-v0
ReLU,41.0,5,61155,Pixelcopter-PLE-v0
ReLU,7.0,5,61228,Pixelcopter-PLE-v0
ReLU,19.0,5,61378,Pixelcopter-PLE-v0
ReLU,43.0,5,61668,Pixelcopter-PLE-v0
ReLU,86.0,5,62168,Pixelcopter-PLE-v0
ReLU,-1.0,5,62199,Pixelcopter-PLE-v0
ReLU,6.0,5,62272,Pixelcopter-PLE-v0
ReLU,33.0,5,62506,Pixelcopter-PLE-v0
ReLU,9.0,5,62593,Pixelcopter-PLE-v0
ReLU,46.0,5,62896,Pixelcopter-PLE-v0
ReLU,18.0,5,63033,Pixelcopter-PLE-v0
ReLU,17.0,5,63170,Pixelcopter-PLE-v0
ReLU,2.0,5,63223,Pixelcopter-PLE-v0
ReLU,37.0,5,63473,Pixelcopter-PLE-v0
ReLU,7.0,5,63548,Pixelcopter-PLE-v0
ReLU,47.0,5,63858,Pixelcopter-PLE-v0
ReLU,51.0,5,64186,Pixelcopter-PLE-v0
ReLU,-1.0,5,64217,Pixelcopter-PLE-v0
ReLU,38.0,5,64474,Pixelcopter-PLE-v0
ReLU,16.0,5,64605,Pixelcopter-PLE-v0
ReLU,50.0,5,64928,Pixelcopter-PLE-v0
ReLU,42.0,5,65201,Pixelcopter-PLE-v0
ReLU,4.0,5,65265,Pixelcopter-PLE-v0
ReLU,1.0,5,65309,Pixelcopter-PLE-v0
ReLU,5.0,5,65371,Pixelcopter-PLE-v0
ReLU,54.0,5,65716,Pixelcopter-PLE-v0
ReLU,6.0,5,65791,Pixelcopter-PLE-v0
ReLU,3.0,5,65847,Pixelcopter-PLE-v0
ReLU,56.0,5,66206,Pixelcopter-PLE-v0
ReLU,29.0,5,66410,Pixelcopter-PLE-v0
ReLU,26.0,5,66597,Pixelcopter-PLE-v0
ReLU,7.0,5,66673,Pixelcopter-PLE-v0
ReLU,7.0,5,66752,Pixelcopter-PLE-v0
ReLU,44.0,5,67047,Pixelcopter-PLE-v0
ReLU,43.0,5,67337,Pixelcopter-PLE-v0
ReLU,9.0,5,67425,Pixelcopter-PLE-v0
ReLU,-2.0,5,67450,Pixelcopter-PLE-v0
ReLU,3.0,5,67507,Pixelcopter-PLE-v0
ReLU,5.0,5,67567,Pixelcopter-PLE-v0
ReLU,63.0,5,67956,Pixelcopter-PLE-v0
ReLU,2.0,5,68009,Pixelcopter-PLE-v0
ReLU,19.0,5,68152,Pixelcopter-PLE-v0
ReLU,41.0,5,68426,Pixelcopter-PLE-v0
ReLU,32.0,5,68644,Pixelcopter-PLE-v0
ReLU,53.0,5,68984,Pixelcopter-PLE-v0
ReLU,32.0,5,69212,Pixelcopter-PLE-v0
ReLU,29.0,5,69409,Pixelcopter-PLE-v0
ReLU,13.0,5,69521,Pixelcopter-PLE-v0
ReLU,17.0,5,69656,Pixelcopter-PLE-v0
ReLU,2.0,5,69706,Pixelcopter-PLE-v0
ReLU,7.0,5,69789,Pixelcopter-PLE-v0
ReLU,0.0,5,69826,Pixelcopter-PLE-v0
ReLU,5.0,5,69894,Pixelcopter-PLE-v0
ReLU,4.0,5,69956,Pixelcopter-PLE-v0
ReLU,23.0,5,70127,Pixelcopter-PLE-v0
ReLU,32.0,5,70353,Pixelcopter-PLE-v0
ReLU,2.0,5,70406,Pixelcopter-PLE-v0
ReLU,32.0,5,70629,Pixelcopter-PLE-v0
ReLU,27.0,5,70822,Pixelcopter-PLE-v0
ReLU,23.0,5,70993,Pixelcopter-PLE-v0
ReLU,21.0,5,71157,Pixelcopter-PLE-v0
ReLU,18.0,5,71300,Pixelcopter-PLE-v0
ReLU,21.0,5,71460,Pixelcopter-PLE-v0
ReLU,17.0,5,71595,Pixelcopter-PLE-v0
ReLU,14.0,5,71713,Pixelcopter-PLE-v0
ReLU,16.0,5,71844,Pixelcopter-PLE-v0
ReLU,54.0,5,72183,Pixelcopter-PLE-v0
ReLU,18.0,5,72324,Pixelcopter-PLE-v0
ReLU,53.0,5,72664,Pixelcopter-PLE-v0
ReLU,39.0,5,72929,Pixelcopter-PLE-v0
ReLU,21.0,5,73090,Pixelcopter-PLE-v0
ReLU,14.0,5,73207,Pixelcopter-PLE-v0
ReLU,34.0,5,73442,Pixelcopter-PLE-v0
ReLU,8.0,5,73522,Pixelcopter-PLE-v0
ReLU,4.0,5,73581,Pixelcopter-PLE-v0
ReLU,17.0,5,73712,Pixelcopter-PLE-v0
ReLU,19.0,5,73861,Pixelcopter-PLE-v0
ReLU,22.0,5,74022,Pixelcopter-PLE-v0
ReLU,-1.0,5,74053,Pixelcopter-PLE-v0
ReLU,9.0,5,74140,Pixelcopter-PLE-v0
ReLU,-1.0,5,74171,Pixelcopter-PLE-v0
ReLU,18.0,5,74314,Pixelcopter-PLE-v0
ReLU,5.0,5,74384,Pixelcopter-PLE-v0
ReLU,36.0,5,74626,Pixelcopter-PLE-v0
ReLU,4.0,5,74687,Pixelcopter-PLE-v0
ReLU,69.0,5,75122,Pixelcopter-PLE-v0
ReLU,12.0,5,75231,Pixelcopter-PLE-v0
ReLU,7.0,5,75314,Pixelcopter-PLE-v0
ReLU,42.0,5,75590,Pixelcopter-PLE-v0
ReLU,2.0,5,75640,Pixelcopter-PLE-v0
ReLU,26.0,5,75827,Pixelcopter-PLE-v0
ReLU,2.0,5,75877,Pixelcopter-PLE-v0
ReLU,15.0,5,76002,Pixelcopter-PLE-v0
ReLU,6.0,5,76080,Pixelcopter-PLE-v0
ReLU,18.0,5,76216,Pixelcopter-PLE-v0
ReLU,15.0,5,76341,Pixelcopter-PLE-v0
ReLU,36.0,5,76585,Pixelcopter-PLE-v0
ReLU,86.0,5,77085,Pixelcopter-PLE-v0
ReLU,26.0,5,77274,Pixelcopter-PLE-v0
ReLU,-2.0,5,77299,Pixelcopter-PLE-v0
ReLU,31.0,5,77519,Pixelcopter-PLE-v0
ReLU,-2.0,5,77544,Pixelcopter-PLE-v0
ReLU,42.0,5,77817,Pixelcopter-PLE-v0
ReLU,7.0,5,77896,Pixelcopter-PLE-v0
ReLU,9.0,5,77982,Pixelcopter-PLE-v0
ReLU,5.0,5,78043,Pixelcopter-PLE-v0
ReLU,-2.0,5,78068,Pixelcopter-PLE-v0
ReLU,40.0,5,78334,Pixelcopter-PLE-v0
ReLU,35.0,5,78571,Pixelcopter-PLE-v0
ReLU,28.0,5,78768,Pixelcopter-PLE-v0
ReLU,29.0,5,78968,Pixelcopter-PLE-v0
ReLU,39.0,5,79232,Pixelcopter-PLE-v0
ReLU,34.0,5,79464,Pixelcopter-PLE-v0
ReLU,42.0,5,79746,Pixelcopter-PLE-v0
ReLU,23.0,5,79916,Pixelcopter-PLE-v0
ReLU,26.0,5,80104,Pixelcopter-PLE-v0
ReLU,19.0,5,80254,Pixelcopter-PLE-v0
ReLU,27.0,5,80449,Pixelcopter-PLE-v0
ReLU,16.0,5,80582,Pixelcopter-PLE-v0
ReLU,12.0,5,80689,Pixelcopter-PLE-v0
ReLU,42.0,5,80963,Pixelcopter-PLE-v0
ReLU,15.0,5,81088,Pixelcopter-PLE-v0
ReLU,41.0,5,81364,Pixelcopter-PLE-v0
ReLU,15.0,5,81489,Pixelcopter-PLE-v0
ReLU,-2.0,5,81514,Pixelcopter-PLE-v0
ReLU,4.0,5,81570,Pixelcopter-PLE-v0
ReLU,29.0,5,81775,Pixelcopter-PLE-v0
ReLU,15.0,5,81902,Pixelcopter-PLE-v0
ReLU,27.0,5,82097,Pixelcopter-PLE-v0
ReLU,20.0,5,82247,Pixelcopter-PLE-v0
ReLU,23.0,5,82414,Pixelcopter-PLE-v0
ReLU,8.0,5,82495,Pixelcopter-PLE-v0
ReLU,8.0,5,82576,Pixelcopter-PLE-v0
ReLU,57.0,5,82935,Pixelcopter-PLE-v0
ReLU,19.0,5,83078,Pixelcopter-PLE-v0
ReLU,32.0,5,83301,Pixelcopter-PLE-v0
ReLU,13.0,5,83413,Pixelcopter-PLE-v0
ReLU,14.0,5,83531,Pixelcopter-PLE-v0
ReLU,25.0,5,83714,Pixelcopter-PLE-v0
ReLU,-2.0,5,83739,Pixelcopter-PLE-v0
ReLU,78.0,5,84226,Pixelcopter-PLE-v0
ReLU,-2.0,5,84251,Pixelcopter-PLE-v0
ReLU,43.0,5,84537,Pixelcopter-PLE-v0
ReLU,6.0,5,84613,Pixelcopter-PLE-v0
ReLU,18.0,5,84759,Pixelcopter-PLE-v0
ReLU,29.0,5,84965,Pixelcopter-PLE-v0
ReLU,85.0,5,85465,Pixelcopter-PLE-v0
ReLU,64.0,5,85870,Pixelcopter-PLE-v0
ReLU,63.0,5,86266,Pixelcopter-PLE-v0
ReLU,25.0,5,86447,Pixelcopter-PLE-v0
ReLU,86.0,5,86947,Pixelcopter-PLE-v0
ReLU,4.0,5,87009,Pixelcopter-PLE-v0
ReLU,86.0,5,87509,Pixelcopter-PLE-v0
ReLU,28.0,5,87709,Pixelcopter-PLE-v0
ReLU,28.0,5,87908,Pixelcopter-PLE-v0
ReLU,46.0,5,88209,Pixelcopter-PLE-v0
ReLU,16.0,5,88342,Pixelcopter-PLE-v0
ReLU,87.0,5,88842,Pixelcopter-PLE-v0
ReLU,-5.0,5,88848,Pixelcopter-PLE-v0
ReLU,16.0,5,88973,Pixelcopter-PLE-v0
ReLU,22.0,5,89133,Pixelcopter-PLE-v0
ReLU,17.0,5,89269,Pixelcopter-PLE-v0
ReLU,6.0,5,89342,Pixelcopter-PLE-v0
ReLU,23.0,5,89508,Pixelcopter-PLE-v0
ReLU,9.0,5,89595,Pixelcopter-PLE-v0
ReLU,8.0,5,89679,Pixelcopter-PLE-v0
ReLU,33.0,5,89911,Pixelcopter-PLE-v0
ReLU,8.0,5,89992,Pixelcopter-PLE-v0
ReLU,7.0,5,90075,Pixelcopter-PLE-v0
ReLU,45.0,5,90372,Pixelcopter-PLE-v0
ReLU,8.0,5,90451,Pixelcopter-PLE-v0
ReLU,63.0,5,90848,Pixelcopter-PLE-v0
ReLU,70.0,5,91282,Pixelcopter-PLE-v0
ReLU,0.0,5,91319,Pixelcopter-PLE-v0
ReLU,17.0,5,91456,Pixelcopter-PLE-v0
ReLU,14.0,5,91574,Pixelcopter-PLE-v0
ReLU,5.0,5,91634,Pixelcopter-PLE-v0
ReLU,3.0,5,91689,Pixelcopter-PLE-v0
ReLU,15.0,5,91814,Pixelcopter-PLE-v0
ReLU,0.0,5,91851,Pixelcopter-PLE-v0
ReLU,21.0,5,92013,Pixelcopter-PLE-v0
ReLU,6.0,5,92089,Pixelcopter-PLE-v0
ReLU,2.0,5,92140,Pixelcopter-PLE-v0
ReLU,5.0,5,92206,Pixelcopter-PLE-v0
ReLU,31.0,5,92423,Pixelcopter-PLE-v0
ReLU,55.0,5,92770,Pixelcopter-PLE-v0
ReLU,16.0,5,92900,Pixelcopter-PLE-v0
ReLU,55.0,5,93253,Pixelcopter-PLE-v0
ReLU,8.0,5,93334,Pixelcopter-PLE-v0
ReLU,2.0,5,93384,Pixelcopter-PLE-v0
ReLU,17.0,5,93521,Pixelcopter-PLE-v0
ReLU,9.0,5,93608,Pixelcopter-PLE-v0
ReLU,39.0,5,93868,Pixelcopter-PLE-v0
ReLU,38.0,5,94118,Pixelcopter-PLE-v0
ReLU,54.0,5,94467,Pixelcopter-PLE-v0
ReLU,-1.0,5,94498,Pixelcopter-PLE-v0
ReLU,36.0,5,94735,Pixelcopter-PLE-v0
ReLU,2.0,5,94787,Pixelcopter-PLE-v0
ReLU,7.0,5,94870,Pixelcopter-PLE-v0
ReLU,2.0,5,94921,Pixelcopter-PLE-v0
ReLU,21.0,5,95077,Pixelcopter-PLE-v0
ReLU,41.0,5,95353,Pixelcopter-PLE-v0
ReLU,18.0,5,95496,Pixelcopter-PLE-v0
ReLU,17.0,5,95632,Pixelcopter-PLE-v0
ReLU,24.0,5,95808,Pixelcopter-PLE-v0
ReLU,4.0,5,95872,Pixelcopter-PLE-v0
ReLU,86.0,5,96372,Pixelcopter-PLE-v0
ReLU,7.0,5,96445,Pixelcopter-PLE-v0
ReLU,5.0,5,96515,Pixelcopter-PLE-v0
ReLU,31.0,5,96733,Pixelcopter-PLE-v0
ReLU,19.0,5,96883,Pixelcopter-PLE-v0
ReLU,35.0,5,97115,Pixelcopter-PLE-v0
ReLU,18.0,5,97259,Pixelcopter-PLE-v0
ReLU,75.0,5,97725,Pixelcopter-PLE-v0
ReLU,0.0,5,97762,Pixelcopter-PLE-v0
ReLU,9.0,5,97849,Pixelcopter-PLE-v0
ReLU,33.0,5,98074,Pixelcopter-PLE-v0
ReLU,43.0,5,98364,Pixelcopter-PLE-v0
ReLU,15.0,5,98489,Pixelcopter-PLE-v0
ReLU,9.0,5,98574,Pixelcopter-PLE-v0
ReLU,35.0,5,98813,Pixelcopter-PLE-v0
ReLU,-5.0,5,98818,Pixelcopter-PLE-v0
ReLU,3.0,5,98872,Pixelcopter-PLE-v0
ReLU,17.0,5,99009,Pixelcopter-PLE-v0
ReLU,26.0,5,99194,Pixelcopter-PLE-v0
ReLU,11.0,5,99294,Pixelcopter-PLE-v0
ReLU,34.0,5,99524,Pixelcopter-PLE-v0
ReLU,86.0,5,100024,Pixelcopter-PLE-v0
ReLU,86.0,5,100524,Pixelcopter-PLE-v0
ReLU,39.0,5,100786,Pixelcopter-PLE-v0
ReLU,6.0,5,100864,Pixelcopter-PLE-v0
ReLU,16.0,5,100996,Pixelcopter-PLE-v0
ReLU,19.0,5,101143,Pixelcopter-PLE-v0
ReLU,37.0,5,101393,Pixelcopter-PLE-v0
ReLU,86.0,5,101893,Pixelcopter-PLE-v0
ReLU,41.0,5,102165,Pixelcopter-PLE-v0
ReLU,4.0,5,102229,Pixelcopter-PLE-v0
ReLU,15.0,5,102354,Pixelcopter-PLE-v0
ReLU,53.0,5,102694,Pixelcopter-PLE-v0
ReLU,31.0,5,102908,Pixelcopter-PLE-v0
ReLU,32.0,5,103125,Pixelcopter-PLE-v0
ReLU,86.0,5,103625,Pixelcopter-PLE-v0
ReLU,17.0,5,103762,Pixelcopter-PLE-v0
ReLU,69.0,5,104196,Pixelcopter-PLE-v0
ReLU,33.0,5,104428,Pixelcopter-PLE-v0
ReLU,86.0,5,104928,Pixelcopter-PLE-v0
ReLU,52.0,5,105257,Pixelcopter-PLE-v0
ReLU,27.0,5,105443,Pixelcopter-PLE-v0
ReLU,1.0,5,105487,Pixelcopter-PLE-v0
ReLU,24.0,5,105660,Pixelcopter-PLE-v0
ReLU,14.0,5,105776,Pixelcopter-PLE-v0
ReLU,7.0,5,105851,Pixelcopter-PLE-v0
ReLU,86.0,5,106351,Pixelcopter-PLE-v0
ReLU,24.0,5,106527,Pixelcopter-PLE-v0
ReLU,6.0,5,106600,Pixelcopter-PLE-v0
ReLU,0.0,5,106639,Pixelcopter-PLE-v0
ReLU,77.0,5,107119,Pixelcopter-PLE-v0
ReLU,26.0,5,107306,Pixelcopter-PLE-v0
ReLU,38.0,5,107560,Pixelcopter-PLE-v0
ReLU,11.0,5,107662,Pixelcopter-PLE-v0
ReLU,61.0,5,108049,Pixelcopter-PLE-v0
ReLU,-1.0,5,108080,Pixelcopter-PLE-v0
ReLU,55.0,5,108427,Pixelcopter-PLE-v0
ReLU,49.0,5,108743,Pixelcopter-PLE-v0
ReLU,24.0,5,108918,Pixelcopter-PLE-v0
ReLU,80.0,5,109414,Pixelcopter-PLE-v0
ReLU,15.0,5,109536,Pixelcopter-PLE-v0
ReLU,18.0,5,109673,Pixelcopter-PLE-v0
ReLU,15.0,5,109798,Pixelcopter-PLE-v0
ReLU,39.0,5,110058,Pixelcopter-PLE-v0
ReLU,9.0,5,110145,Pixelcopter-PLE-v0
ReLU,3.0,5,110203,Pixelcopter-PLE-v0
ReLU,29.0,5,110404,Pixelcopter-PLE-v0
ReLU,2.0,5,110451,Pixelcopter-PLE-v0
ReLU,8.0,5,110534,Pixelcopter-PLE-v0
ReLU,27.0,5,110727,Pixelcopter-PLE-v0
ReLU,54.0,5,111074,Pixelcopter-PLE-v0
ReLU,71.0,5,111507,Pixelcopter-PLE-v0
ReLU,37.0,5,111756,Pixelcopter-PLE-v0
ReLU,41.0,5,112028,Pixelcopter-PLE-v0
ReLU,57.0,5,112391,Pixelcopter-PLE-v0
ReLU,33.0,5,112625,Pixelcopter-PLE-v0
ReLU,35.0,5,112864,Pixelcopter-PLE-v0
ReLU,45.0,5,113165,Pixelcopter-PLE-v0
ReLU,86.0,5,113665,Pixelcopter-PLE-v0
ReLU,86.0,5,114165,Pixelcopter-PLE-v0
ReLU,0.0,5,114202,Pixelcopter-PLE-v0
ReLU,86.0,5,114702,Pixelcopter-PLE-v0
ReLU,85.0,5,115202,Pixelcopter-PLE-v0
ReLU,22.0,5,115364,Pixelcopter-PLE-v0
ReLU,8.0,5,115445,Pixelcopter-PLE-v0
ReLU,32.0,5,115663,Pixelcopter-PLE-v0
ReLU,6.0,5,115735,Pixelcopter-PLE-v0
ReLU,2.0,5,115782,Pixelcopter-PLE-v0
ReLU,68.0,5,116207,Pixelcopter-PLE-v0
ReLU,9.0,5,116296,Pixelcopter-PLE-v0
ReLU,44.0,5,116591,Pixelcopter-PLE-v0
ReLU,72.0,5,117041,Pixelcopter-PLE-v0
ReLU,31.0,5,117252,Pixelcopter-PLE-v0
ReLU,21.0,5,117409,Pixelcopter-PLE-v0
ReLU,34.0,5,117641,Pixelcopter-PLE-v0
ReLU,12.0,5,117748,Pixelcopter-PLE-v0
ReLU,41.0,5,118026,Pixelcopter-PLE-v0
ReLU,16.0,5,118157,Pixelcopter-PLE-v0
ReLU,15.0,5,118280,Pixelcopter-PLE-v0
ReLU,74.0,5,118735,Pixelcopter-PLE-v0
ReLU,85.0,5,119235,Pixelcopter-PLE-v0
ReLU,40.0,5,119503,Pixelcopter-PLE-v0
ReLU,28.0,5,119701,Pixelcopter-PLE-v0
ReLU,-1.0,5,119732,Pixelcopter-PLE-v0
ReLU,41.0,5,120004,Pixelcopter-PLE-v0
ReLU,86.0,5,120504,Pixelcopter-PLE-v0
ReLU,29.0,5,120708,Pixelcopter-PLE-v0
ReLU,53.0,5,121051,Pixelcopter-PLE-v0
ReLU,18.0,5,121188,Pixelcopter-PLE-v0
ReLU,31.0,5,121400,Pixelcopter-PLE-v0
ReLU,28.0,5,121597,Pixelcopter-PLE-v0
ReLU,66.0,5,122007,Pixelcopter-PLE-v0
ReLU,21.0,5,122163,Pixelcopter-PLE-v0
ReLU,41.0,5,122440,Pixelcopter-PLE-v0
ReLU,36.0,5,122683,Pixelcopter-PLE-v0
ReLU,19.0,5,122826,Pixelcopter-PLE-v0
ReLU,54.0,5,123173,Pixelcopter-PLE-v0
ReLU,38.0,5,123429,Pixelcopter-PLE-v0
ReLU,20.0,5,123586,Pixelcopter-PLE-v0
ReLU,29.0,5,123795,Pixelcopter-PLE-v0
ReLU,-2.0,5,123822,Pixelcopter-PLE-v0
ReLU,21.0,5,123978,Pixelcopter-PLE-v0
ReLU,16.0,5,124111,Pixelcopter-PLE-v0
ReLU,41.0,5,124383,Pixelcopter-PLE-v0
ReLU,0.0,5,124422,Pixelcopter-PLE-v0
ReLU,11.0,5,124525,Pixelcopter-PLE-v0
ReLU,58.0,5,124890,Pixelcopter-PLE-v0
ReLU,86.0,5,125390,Pixelcopter-PLE-v0
ReLU,27.0,5,125583,Pixelcopter-PLE-v0
ReLU,86.0,5,126083,Pixelcopter-PLE-v0
ReLU,26.0,5,126265,Pixelcopter-PLE-v0
ReLU,21.0,5,126426,Pixelcopter-PLE-v0
ReLU,17.0,5,126557,Pixelcopter-PLE-v0
ReLU,8.0,5,126638,Pixelcopter-PLE-v0
ReLU,19.0,5,126789,Pixelcopter-PLE-v0
ReLU,56.0,5,127142,Pixelcopter-PLE-v0
ReLU,49.0,5,127455,Pixelcopter-PLE-v0
ReLU,2.0,5,127506,Pixelcopter-PLE-v0
ReLU,86.0,5,128006,Pixelcopter-PLE-v0
ReLU,7.0,5,128085,Pixelcopter-PLE-v0
ReLU,21.0,5,128249,Pixelcopter-PLE-v0
ReLU,13.0,5,128360,Pixelcopter-PLE-v0
ReLU,52.0,5,128696,Pixelcopter-PLE-v0
ReLU,38.0,5,128952,Pixelcopter-PLE-v0
ReLU,4.0,5,129016,Pixelcopter-PLE-v0
ReLU,41.0,5,129288,Pixelcopter-PLE-v0
ReLU,2.0,5,129341,Pixelcopter-PLE-v0
ReLU,29.0,5,129547,Pixelcopter-PLE-v0
ReLU,9.0,5,129632,Pixelcopter-PLE-v0
ReLU,86.0,5,130132,Pixelcopter-PLE-v0
ReLU,19.0,5,130278,Pixelcopter-PLE-v0
ReLU,38.0,5,130535,Pixelcopter-PLE-v0
ReLU,52.0,5,130871,Pixelcopter-PLE-v0
ReLU,77.0,5,131351,Pixelcopter-PLE-v0
ReLU,3.0,5,131409,Pixelcopter-PLE-v0
ReLU,86.0,5,131909,Pixelcopter-PLE-v0
ReLU,2.0,5,131959,Pixelcopter-PLE-v0
